SendShipNO,NO,SendTime,Lon,Lat,SOG,COG,geometry
3,52,1133,120.17897261595915,34.91002902794418,20.0,237.54471712384048,POINT (120.17897261595915 34.91002902794418)
3,53,1133,120.19760690907368,34.97534255431878,20.0,67.93086236768272,POINT (120.19760690907368 34.97534255431878)
3,89,1133,120.08979777533234,34.92222983420756,20.0,74.7762574277543,POINT (120.08979777533234 34.92222983420756)
3,91,1133,120.08942405690375,34.961422792601205,9.072885778695305,124.58087901884645,POINT (120.08942405690375 34.961422792601205)
3,92,1133,120.12728689196453,34.859621197730455,8.04618128630054,117.58189209722744,POINT (120.12728689196453 34.859621197730455)
3,1,1133,120.20655221229676,34.842640651775376,17.522652150518173,101.16762590187123,POINT (120.20655221229676 34.842640651775376)
4,34,1133,119.96486939136882,35.10886240480767,2.3820765391229495,48.36432531084683,POINT (119.96486939136882 35.10886240480767)
4,76,1133,119.97805924839906,35.20904600005772,10.776736268383775,300.99453706566766,POINT (119.97805924839906 35.20904600005772)
4,84,1133,119.9238925999617,35.16509999244941,11.168678649464471,149.1980851405952,POINT (119.9238925999617 35.16509999244941)
4,95,1133,119.97632593145785,35.1948337622303,20.0,345.70258369623485,POINT (119.97632593145785 35.1948337622303)
4,97,1133,119.97064002250154,35.195035353857016,14.189379898939878,199.30310238715145,POINT (119.97064002250154 35.195035353857016)
5,10,1133,119.84694206051324,35.0283710546659,17.139004335699592,239.76985684292117,POINT (119.84694206051324 35.0283710546659)
5,19,1133,119.89065483061464,35.03319791349869,15.592381461887879,253.64915741339837,POINT (119.89065483061464 35.03319791349869)
5,28,1133,119.92103783241264,35.05647135468896,14.047122877449606,345.1483700868466,POINT (119.92103783241264 35.05647135468896)
5,69,1133,119.80125873580278,35.08276469055162,14.482858386507534,193.28465560001578,POINT (119.80125873580278 35.08276469055162)
5,70,1133,119.87143395432558,35.092236545128024,6.079488222958072,356.1969676016413,POINT (119.87143395432558 35.092236545128024)
5,102,1133,119.84049332195687,34.98211001138204,9.293107578378672,54.761721285393826,POINT (119.84049332195687 34.98211001138204)
5,106,1133,119.890237433267,35.0938685298121,8.013347914394297,169.913681106206,POINT (119.890237433267 35.0938685298121)
6,11,1133,119.86269852226587,34.83459346035562,17.52355440550942,324.8414449889373,POINT (119.86269852226587 34.83459346035562)
6,20,1133,119.85748934292062,34.78608764267012,8.393935947726794,70.36323130120391,POINT (119.85748934292062 34.78608764267012)
6,51,1133,119.85844821851059,34.8296274955035,12.373641654299167,146.7388695936241,POINT (119.85844821851059 34.8296274955035)
6,65,1133,119.84188347250345,34.86866636402826,6.349530397105625,277.7179808925073,POINT (119.84188347250345 34.86866636402826)
6,75,1133,119.85571524670458,34.901628030734905,8.95531149050938,355.419916995907,POINT (119.85571524670458 34.901628030734905)
6,80,1133,119.78531485578358,34.84496212397119,11.277882826041353,154.9056479636477,POINT (119.78531485578358 34.84496212397119)
6,82,1133,119.89055132836116,34.848623913381886,2.0,44.779548364659846,POINT (119.89055132836116 34.848623913381886)
6,86,1133,119.89941359768723,34.81335296947141,7.0418742622669726,164.678409479021,POINT (119.89941359768723 34.81335296947141)
6,99,1133,119.89449238575635,34.80320320625312,5.481511246257147,94.97214454022733,POINT (119.89449238575635 34.80320320625312)
6,108,1133,119.91324073484463,34.85268932496682,11.278243375015656,184.7498956528349,POINT (119.91324073484463 34.85268932496682)
7,47,1133,119.94151091879925,34.744190889513945,4.065096689598145,172.69571767107894,POINT (119.94151091879925 34.744190889513945)
7,100,1133,119.97030212528351,34.790114948492544,9.075781867155158,229.62048416081518,POINT (119.97030212528351 34.790114948492544)
7,107,1133,119.98496810917969,34.79083791438956,6.308386838021846,147.1436756728404,POINT (119.98496810917969 34.79083791438956)
8,21,1133,120.1036269660481,34.946801899126974,3.0347916961242083,241.2678927065636,POINT (120.1036269660481 34.946801899126974)
8,25,1133,120.02208544296403,34.9525524265234,8.412526745841095,68.48059368138628,POINT (120.02208544296403 34.9525524265234)
8,35,1133,120.13517662238638,34.86954828133373,13.427334985102734,55.973027967615394,POINT (120.13517662238638 34.86954828133373)
8,39,1133,120.12825083284713,34.858126683302814,20.0,170.4901548869283,POINT (120.12825083284713 34.858126683302814)
8,66,1133,120.02149194848238,34.89247423598599,10.654268380847185,52.2907449614483,POINT (120.02149194848238 34.89247423598599)
8,85,1133,120.14678202652568,34.94094468539125,12.132665977134517,207.85947488200017,POINT (120.14678202652568 34.94094468539125)
8,89,1133,120.0815421722569,34.91735329084682,19.13623918463995,31.48947930668909,POINT (120.0815421722569 34.91735329084682)
8,91,1133,120.08124784592987,34.95598117391326,16.147265388898802,49.01561001543904,POINT (120.08124784592987 34.95598117391326)
8,92,1133,120.11874334525965,34.85396028071139,13.805645783217603,60.6921721751373,POINT (120.11874334525965 34.85396028071139)
8,98,1133,120.05582801778068,34.94379657707932,5.7175513679422,199.89537208596101,POINT (120.05582801778068 34.94379657707932)
8,3,1133,120.12527492276129,34.90665170351764,8.3782498274259,9.165971236174471,POINT (120.12527492276129 34.90665170351764)
9,24,1133,120.28795269203269,35.04213267253409,6.858683044580206,28.32570512511149,POINT (120.28795269203269 35.04213267253409)
9,26,1133,120.28589821041507,35.03345838339477,14.707970168824854,41.42884748227351,POINT (120.28589821041507 35.03345838339477)
9,42,1133,120.26493560935104,35.02689989319945,12.990098595128945,57.942809819004495,POINT (120.26493560935104 35.02689989319945)
9,43,1133,120.3491235674544,35.031397409843784,19.618197134091346,48.20517053206584,POINT (120.3491235674544 35.031397409843784)
0,21,1138,120.09270120010858,34.953879973095816,3.429337014211903,127.45242829439563,POINT (120.09270120010858 34.953879973095816)
0,35,1138,120.12384141534459,34.876630555663965,4.788158428768851,299.3967091474054,POINT (120.12384141534459 34.876630555663965)
0,49,1138,119.9883145261834,34.99692201252104,10.45419297074445,318.56445570671525,POINT (119.9883145261834 34.99692201252104)
0,66,1138,120.01079370081457,34.899852161128365,16.100749891547544,15.89015465875275,POINT (120.01079370081457 34.899852161128365)
0,91,1138,120.07058738443314,34.96324736289563,15.74322846605616,211.07172446120313,POINT (120.07058738443314 34.96324736289563)
0,92,1138,120.10815821327729,34.86082331238312,16.607466589366346,65.41594626908142,POINT (120.10815821327729 34.86082331238312)
0,8,1138,120.08368066404586,34.89724086399373,17.13400221143869,231.07913612503057,POINT (120.08368066404586 34.89724086399373)
1,16,1138,120.2760827844435,34.82252187424538,6.5575838262763,338.40489645669686,POINT (120.2760827844435 34.82252187424538)
1,35,1138,120.16626669273326,34.856509300623266,13.88632634507876,75.31729131403654,POINT (120.16626669273326 34.856509300623266)
1,37,1138,120.16841687523704,34.78954012366593,7.482806328477579,286.45386513612164,POINT (120.16841687523704 34.78954012366593)
1,39,1138,120.15972635615758,34.84579504332651,20.0,71.43047409287306,POINT (120.15972635615758 34.84579504332651)
1,46,1138,120.30042633526016,34.897613057731725,17.306514008486122,86.71603029606428,POINT (120.30042633526016 34.897613057731725)
1,52,1138,120.20185642147024,34.89113599667983,20.0,235.26528228150923,POINT (120.20185642147024 34.89113599667983)
1,3,1138,120.15585029789426,34.89356933581286,7.631924648701277,343.5660818015659,POINT (120.15585029789426 34.89356933581286)
2,15,1138,120.01045641961163,35.12166361833799,20.0,67.21708120855124,POINT (120.01045641961163 35.12166361833799)
2,23,1138,120.10906086996118,35.09006496362475,2.1645211495711445,85.70220073458792,POINT (120.10906086996118 35.09006496362475)
2,48,1138,120.06195591563551,35.207849166215084,6.887290320080096,198.08880432808496,POINT (120.06195591563551 35.207849166215084)
2,54,1138,120.12443433807509,35.20624729931043,16.464652991228704,8.676749730684492,POINT (120.12443433807509 35.20624729931043)
2,58,1138,120.07832742560521,35.149676767448,2.0,155.5274115778712,POINT (120.07832742560521 35.149676767448)
2,62,1138,120.1418628226629,35.186870219923684,4.6566964552809305,113.08208637774013,POINT (120.1418628226629 35.186870219923684)
2,64,1138,120.09273149566152,35.18709891329118,5.046561802002433,239.0122084638105,POINT (120.09273149566152 35.18709891329118)
2,67,1138,120.14234286007651,35.08272146435677,14.986550591534666,150.4071086532789,POINT (120.14234286007651 35.08272146435677)
2,93,1138,120.07793608877229,35.15127205859718,7.1185413682210035,136.90790116081754,POINT (120.07793608877229 35.15127205859718)
2,4,1138,120.01979075837576,35.177065974387375,20.0,182.13119214315316,POINT (120.01979075837576 35.177065974387375)
3,13,1138,120.18341488235438,34.95316119819279,18.214501505778735,162.43163090182097,POINT (120.18341488235438 34.95316119819279)
3,21,1138,120.11205723512109,34.95163186198593,2.0,153.71852285873697,POINT (120.11205723512109 34.95163186198593)
3,35,1138,120.14300408174384,34.87459106894484,12.253349208348268,41.99486208225562,POINT (120.14300408174384 34.87459106894484)
3,52,1138,120.1786315482817,34.909173385733844,15.479663519725392,308.9975783654744,POINT (120.1786315482817 34.909173385733844)
3,53,1138,120.19726410674322,34.975649753595036,20.0,49.609180940312285,POINT (120.19726410674322 34.975649753595036)
3,85,1138,120.15385320260633,34.94564110147388,11.48058507731086,249.55624362691054,POINT (120.15385320260633 34.94564110147388)
3,89,1138,120.08985145812777,34.92221289139389,17.040438759985744,147.54243489591323,POINT (120.08985145812777 34.92221289139389)
3,92,1138,120.12699683730654,34.85930529855016,16.795606659247312,212.3978047593107,POINT (120.12699683730654 34.85930529855016)
3,98,1138,120.06322882130632,34.94898753562555,6.804613365274578,165.09602923591825,POINT (120.06322882130632 34.94898753562555)
3,0,1138,120.06720973206497,34.92183386619023,15.249699484762651,140.37766212654822,POINT (120.06720973206497 34.92183386619023)
3,1,1138,120.20759365887642,34.84248488069219,16.28013594526616,36.18021697789585,POINT (120.20759365887642 34.84248488069219)
3,8,1138,120.10325293567642,34.89485036671364,16.71836653644108,269.64087408956965,POINT (120.10325293567642 34.89485036671364)
4,34,1138,119.96532047116774,35.10855789998552,5.842127023072833,33.74219021522694,POINT (119.96532047116774 35.10855789998552)
4,44,1138,120.02901080324294,35.252428983185645,5.4210395413787085,22.835640955942267,POINT (120.02901080324294 35.252428983185645)
4,48,1138,120.04276961441406,35.21099959163783,14.267010759611507,202.8145181600575,POINT (120.04276961441406 35.21099959163783)
4,73,1138,119.96477371239037,35.125051058388465,18.080971374455533,150.058185447308,POINT (119.96477371239037 35.125051058388465)
4,84,1138,119.92450324074085,35.16505777222444,8.48884475985782,167.70720180540084,POINT (119.92450324074085 35.16505777222444)
4,93,1138,120.05859506094203,35.154514948050426,11.9888793603071,167.7177472103889,POINT (120.05859506094203 35.154514948050426)
5,10,1138,119.84701614007743,35.02812836545192,20.0,117.5094914216544,POINT (119.84701614007743 35.02812836545192)
5,17,1138,119.86996937519648,34.985438861731204,14.756002208052822,172.6305265307391,POINT (119.86996937519648 34.985438861731204)
5,19,1138,119.89066250274936,35.03365771144791,9.11564939508872,22.54323066762504,POINT (119.89066250274936 35.03365771144791)
5,22,1138,119.90710957074802,35.04600229315616,12.915409866784314,353.090983222491,POINT (119.90710957074802 35.04600229315616)
5,34,1138,119.93701366209214,35.07700510290222,5.568315193091501,337.97937695649085,POINT (119.93701366209214 35.07700510290222)
5,59,1138,119.9337063497095,35.02268850960439,12.479170506566955,120.57339477679226,POINT (119.9337063497095 35.02268850960439)
5,69,1138,119.80176871818516,35.0827789377524,15.176646781145438,235.39688385699336,POINT (119.80176871818516 35.0827789377524)
5,70,1138,119.87153216712633,35.09238692917211,3.985804670501494,239.10341077137497,POINT (119.87153216712633 35.09238692917211)
5,73,1138,119.93578962485495,35.09429131306515,15.457194051634024,181.82599488193705,POINT (119.93578962485495 35.09429131306515)
5,79,1138,119.7988768987686,35.05340385433824,2.767762137293267,205.38397459883157,POINT (119.7988768987686 35.05340385433824)
5,102,1138,119.84121946764702,34.98264754030603,4.465491701762496,348.3290333593041,POINT (119.84121946764702 34.98264754030603)
5,106,1138,119.89039035618491,35.09423482733328,3.6894063858319064,172.34535278449016,POINT (119.89039035618491 35.09423482733328)
6,11,1138,119.86214161216864,34.83454703471327,12.6660306224315,302.84429230001876,POINT (119.86214161216864 34.83454703471327)
6,20,1138,119.85777562711755,34.7862518767361,3.1952782865609066,61.94210656595283,POINT (119.85777562711755 34.7862518767361)
6,65,1138,119.84160275639732,34.868162880028194,7.34637501079551,319.794652980783,POINT (119.84160275639732 34.868162880028194)
6,80,1138,119.78438335292061,34.844622518098504,9.586662758580271,235.8115682367929,POINT (119.78438335292061 34.844622518098504)
6,82,1138,119.89085625975706,34.84921349042893,10.85596316540466,191.60952907763004,POINT (119.89085625975706 34.84921349042893)
6,86,1138,119.89895412261808,34.81318579124569,15.239204046012286,222.30128682575813,POINT (119.89895412261808 34.81318579124569)
6,99,1138,119.89412409882891,34.803037537650724,12.054664813946104,57.98860520588258,POINT (119.89412409882891 34.803037537650724)
6,100,1138,119.93252590129369,34.81193413782167,6.469989858888233,188.64202332728536,POINT (119.93252590129369 34.81193413782167)
7,47,1138,119.94145861655332,34.74415890014587,8.23097538337155,254.40914296757035,POINT (119.94145861655332 34.74415890014587)
7,55,1138,119.99597982126124,34.78174610919726,2.0,140.22323760882398,POINT (119.99597982126124 34.78174610919726)
7,100,1138,119.96993420074428,34.790106234926775,5.984396424113431,343.95960474478443,POINT (119.96993420074428 34.790106234926775)
8,21,1138,120.10378984706269,34.94686397809265,2.5680762513999844,182.49393013097423,POINT (120.10378984706269 34.94686397809265)
8,35,1138,120.13462647833056,34.869769192619025,8.923922712248327,267.72245329497923,POINT (120.13462647833056 34.869769192619025)
8,39,1138,120.12866105190172,34.85843659633097,20.0,188.40174249104396,POINT (120.12866105190172 34.85843659633097)
8,52,1138,120.1705697814688,34.90429165330187,20.0,272.8544496225262,POINT (120.1705697814688 34.90429165330187)
8,66,1138,120.0216754555072,34.89296217405635,16.914928653321212,283.695723268473,POINT (120.0216754555072 34.89296217405635)
8,85,1138,120.14596354931302,34.940814843913486,19.272868717941595,211.02375904198178,POINT (120.14596354931302 34.940814843913486)
8,91,1138,120.0817700051891,34.95670332404655,11.157629188676598,183.27706754689757,POINT (120.0817700051891 34.95670332404655)
8,92,1138,120.11867525501306,34.854171829424004,7.570617344919352,207.79854901466007,POINT (120.11867525501306 34.854171829424004)
8,98,1138,120.05575110123384,34.94343692307722,4.685898182776234,258.55459153041204,POINT (120.05575110123384 34.94343692307722)
8,3,1138,120.1250661805717,34.90679419857413,12.469949002005626,301.9725633895638,POINT (120.1250661805717 34.90679419857413)
9,24,1138,120.28870407584677,35.042002009271215,9.606575786940073,88.03885060605045,POINT (120.28870407584677 35.042002009271215)
9,26,1138,120.28615527487086,35.0340600225979,8.807493634610994,346.76765338300083,POINT (120.28615527487086 35.0340600225979)
9,42,1138,120.26504397347895,35.02706396242219,13.0674448358169,98.89391774107808,POINT (120.26504397347895 35.02706396242219)
9,45,1138,120.25081236911203,35.053060370531256,5.293119554287521,57.92995256261638,POINT (120.25081236911203 35.053060370531256)
0,21,1143,120.0931095267327,34.953291293329876,8.587352353211305,143.77165025016967,POINT (120.0931095267327 34.953291293329876)
0,25,1143,120.01130528235358,34.959617460034465,8.168154806096279,58.67188024093402,POINT (120.01130528235358 34.959617460034465)
0,33,1143,120.03727584431054,34.99888210924819,11.527135003856191,186.95497315936296,POINT (120.03727584431054 34.99888210924819)
0,35,1143,120.1237609151686,34.876796808066175,13.77402034168356,285.6103851742462,POINT (120.1237609151686 34.876796808066175)
0,39,1143,120.11703761091859,34.8651294508269,20.0,133.10045428442356,POINT (120.11703761091859 34.8651294508269)
0,49,1143,119.98815614318372,34.99718871944699,14.256694010279187,11.580964529682774,POINT (119.98815614318372 34.99718871944699)
0,50,1143,120.11519159955292,34.99069905076137,16.981025086772092,13.85974744647585,POINT (120.11519159955292 34.99069905076137)
0,59,1143,119.97675574688436,34.99833472344918,11.189632620552974,55.697819153132954,POINT (119.97675574688436 34.99833472344918)
0,89,1143,120.07121936568826,34.92410091412527,15.313558262713975,200.9466299319774,POINT (120.07121936568826 34.92410091412527)
0,91,1143,120.07085467495334,34.96296839175854,12.735215927630875,69.94270049510175,POINT (120.07085467495334 34.96296839175854)
0,98,1143,120.04470623404201,34.950480393424904,6.268693685617276,269.75163836360696,POINT (120.04470623404201 34.950480393424904)
0,3,1143,120.11390235007451,34.91312154642016,3.287310176207095,275.61468059596064,POINT (120.11390235007451 34.91312154642016)
0,8,1143,120.0841665735987,34.89728318073212,9.730957969225452,231.3978124612821,POINT (120.0841665735987 34.89728318073212)
1,35,1143,120.16598293999475,34.85691521880806,4.460309647010163,55.60898850283667,POINT (120.16598293999475 34.85691521880806)
1,37,1143,120.16890363962885,34.79021744679017,4.81488640423194,256.3127510495775,POINT (120.16890363962885 34.79021744679017)
1,39,1143,120.1597804867925,34.845269167992356,16.49316520588068,161.82226586463867,POINT (120.1597804867925 34.845269167992356)
1,46,1143,120.30061873432675,34.89714907328426,10.553588452927816,119.4690085552138,POINT (120.30061873432675 34.89714907328426)
1,52,1143,120.20071658690401,34.891420616233,20.0,161.6901722598323,POINT (120.20071658690401 34.891420616233)
1,3,1143,120.15636220166063,34.893679523740516,5.9931629210292865,224.03324849883518,POINT (120.15636220166063 34.893679523740516)
2,15,1143,120.00974522882646,35.122372919086544,16.817584987833833,29.032993843246118,POINT (120.00974522882646 35.122372919086544)
2,23,1143,120.10916270660536,35.090471862592274,4.334805983571453,50.958306340134456,POINT (120.10916270660536 35.090471862592274)
2,41,1143,120.10303299792388,35.212068278480146,18.526614931824568,289.6210163703914,POINT (120.10303299792388 35.212068278480146)
2,48,1143,120.06160610388834,35.20801562501816,9.266777067036141,327.11504028908564,POINT (120.06160610388834 35.20801562501816)
2,54,1143,120.12396608790542,35.20603025489894,18.264574904058122,12.491253182856212,POINT (120.12396608790542 35.20603025489894)
2,62,1143,120.14173804188502,35.18702954772819,9.767944647632945,87.55026615214163,POINT (120.14173804188502 35.18702954772819)
2,64,1143,120.09241151452007,35.18732842124519,11.257362873926532,223.92006394833336,POINT (120.09241151452007 35.18732842124519)
2,67,1143,120.14209557260706,35.08257746299872,9.826194201240183,321.9212011290367,POINT (120.14209557260706 35.08257746299872)
2,93,1143,120.07759544321101,35.15041005961262,9.671920577153298,164.60238214812244,POINT (120.07759544321101 35.15041005961262)
2,4,1143,120.02043748557259,35.17682221591506,20.0,136.31048860921942,POINT (120.02043748557259 35.17682221591506)
3,13,1143,120.1832248571359,34.95267319412841,10.00939745168277,245.09313987439253,POINT (120.1832248571359 34.95267319412841)
3,21,1143,120.11176085770587,34.95170555208921,7.39221403054548,144.223742542503,POINT (120.11176085770587 34.95170555208921)
3,35,1143,120.14249570853505,34.87504576920823,12.36507157785256,8.924844546401857,POINT (120.14249570853505 34.87504576920823)
3,39,1143,120.13678469982403,34.863516686561645,19.704119033354957,214.68829674658804,POINT (120.13678469982403 34.863516686561645)
3,50,1143,120.13386837087234,34.98826442951795,15.297276556278707,356.6750092821705,POINT (120.13386837087234 34.98826442951795)
3,91,1143,120.08963642688994,34.96137489221138,16.90225649296201,123.94966662161481,POINT (120.08963642688994 34.96137489221138)
3,0,1143,120.06692916890306,34.92206117446381,11.990877389824773,75.94757059598813,POINT (120.06692916890306 34.92206117446381)
3,1,1143,120.20732204434465,34.84241538505205,14.379355731955952,102.40502973754458,POINT (120.20732204434465 34.84241538505205)
3,8,1143,120.10257352390093,34.895265803762285,11.429212224807682,350.6359419359535,POINT (120.10257352390093 34.895265803762285)
4,15,1143,119.99075766096888,35.1258803605165,20.0,299.9030157870437,POINT (119.99075766096888 35.1258803605165)
4,34,1143,119.96551851978955,35.108165804627355,2.854311982902585,94.40866913739602,POINT (119.96551851978955 35.108165804627355)
4,44,1143,120.02895977949416,35.25289902742546,6.406719227866059,40.22258517935239,POINT (120.02895977949416 35.25289902742546)
4,48,1143,120.04226939381847,35.2112097098932,10.791604256595534,259.22692849787177,POINT (120.04226939381847 35.2112097098932)
4,64,1143,120.07331322453739,35.19083580395041,10.519406361031486,211.47687106808445,POINT (120.07331322453739 35.19083580395041)
4,76,1143,119.97831866958323,35.20919199662898,5.35260484552021,354.35249838354355,POINT (119.97831866958323 35.20919199662898)
4,93,1143,120.05866883205188,35.15410854367056,11.08273870027195,120.65017639243,POINT (120.05866883205188 35.15410854367056)
4,95,1143,119.97610865554607,35.194661394186625,16.850094692502804,26.730002559488412,POINT (119.97610865554607 35.194661394186625)
4,97,1143,119.97091661674202,35.1945035175358,9.039236496544767,214.17561703487726,POINT (119.97091661674202 35.1945035175358)
4,2,1143,120.06798015869823,35.16360463273117,14.945652439967986,359.2276627209398,POINT (120.06798015869823 35.16360463273117)
5,10,1143,119.84708180035099,35.02816062983101,20.0,255.60602387509226,POINT (119.84708180035099 35.02816062983101)
5,17,1143,119.87071002431553,34.98572272615196,6.634986719914956,108.90471566581218,POINT (119.87071002431553 34.98572272615196)
5,19,1143,119.88941123547377,35.0332707495677,11.163919366434477,13.150326148319664,POINT (119.88941123547377 35.0332707495677)
5,28,1143,119.92060711758413,35.05693343952759,17.71999629713141,59.20501718200825,POINT (119.92060711758413 35.05693343952759)
5,69,1143,119.80080412697978,35.08211599115814,8.534017455140113,99.90592972623706,POINT (119.80080412697978 35.08211599115814)
5,73,1143,119.93637322460434,35.09399847650753,14.780032464402282,159.48163495098967,POINT (119.93637322460434 35.09399847650753)
5,74,1143,119.91849416624179,35.06412459188493,20.0,352.8944738641753,POINT (119.91849416624179 35.06412459188493)
5,79,1143,119.7990161989188,35.053435138343644,8.230247100429837,165.21822927361555,POINT (119.7990161989188 35.053435138343644)
5,106,1143,119.89064581580608,35.09404052127209,2.0,178.37998962552405,POINT (119.89064581580608 35.09404052127209)
6,11,1143,119.86134872840358,34.8347936004029,14.412480393327032,246.597244359027,POINT (119.86134872840358 34.8347936004029)
6,20,1143,119.85761694884636,34.786306497786356,9.722949777283423,60.72551627473989,POINT (119.85761694884636 34.786306497786356)
6,51,1143,119.85832726781292,34.82962908988338,8.803328162288741,198.51542290400482,POINT (119.85832726781292 34.82962908988338)
6,75,1143,119.8545708190355,34.90132915828672,5.476428850608266,329.2390756594165,POINT (119.8545708190355 34.90132915828672)
6,80,1143,119.7847670046886,34.84479869329493,11.203405667235401,227.08035938615294,POINT (119.7847670046886 34.84479869329493)
6,82,1143,119.89085137301521,34.84905631305528,10.445842956551786,108.73062564871944,POINT (119.89085137301521 34.84905631305528)
6,86,1143,119.89983355569196,34.81280994753567,11.070181416558928,77.07914415460719,POINT (119.89983355569196 34.81280994753567)
6,100,1143,119.93225626730865,34.812320864318465,9.91127444468484,203.20441274090643,POINT (119.93225626730865 34.812320864318465)
7,47,1143,119.94163361043873,34.74384742207969,10.104249812609352,219.56548515036147,POINT (119.94163361043873 34.74384742207969)
7,100,1143,119.97012277736522,34.790353787195954,6.403314567342961,228.89659253299124,POINT (119.97012277736522 34.790353787195954)
7,107,1143,119.98499774048818,34.7905229473548,7.279761890670834,176.88613196656337,POINT (119.98499774048818 34.7905229473548)
8,21,1143,120.10369563229273,34.946159890470945,4.7005316997536575,197.18199604190465,POINT (120.10369563229273 34.946159890470945)
8,25,1143,120.02188498200204,34.95255063199574,13.414668547133903,64.58334617468526,POINT (120.02188498200204 34.95255063199574)
8,35,1143,120.13474454866004,34.869666084415655,6.2137338623285086,314.2762666997051,POINT (120.13474454866004 34.869666084415655)
8,85,1143,120.14584874048134,34.93984740365959,13.183990123577132,280.7495574614508,POINT (120.14584874048134 34.93984740365959)
8,89,1143,120.08184748719944,34.91719466028439,13.039839350212798,192.5067440642282,POINT (120.08184748719944 34.91719466028439)
8,91,1143,120.0817386727335,34.955471469862694,12.997093313847916,48.68995685613061,POINT (120.0817386727335 34.955471469862694)
8,92,1143,120.11916048779176,34.853502796350035,8.786103366721528,61.91472634660494,POINT (120.11916048779176 34.853502796350035)
8,98,1143,120.05509543556235,34.9434772146492,5.9117463667402355,300.71468560437347,POINT (120.05509543556235 34.9434772146492)
8,0,1143,120.05913612958557,34.91705600614994,10.410870522086118,35.87526304617906,POINT (120.05913612958557 34.91705600614994)
8,3,1143,120.12456281529971,34.90640109285897,5.817101875366131,253.9876555784938,POINT (120.12456281529971 34.90640109285897)
9,24,1143,120.28857088357593,35.04206837789473,4.882898498568029,6.219080028776901,POINT (120.28857088357593 35.04206837789473)
9,42,1143,120.26586613785845,35.02644211508196,13.500577843106207,165.49072685479973,POINT (120.26586613785845 35.02644211508196)
9,43,1143,120.35038935055412,35.03155760831421,13.972995011018789,113.55070951507847,POINT (120.35038935055412 35.03155760831421)
9,45,1143,120.2508281900857,35.05225573510366,3.871641077421251,120.72766007986502,POINT (120.2508281900857 35.05225573510366)
0,21,1147,120.09295756216561,34.95367312223896,2.0,90.8419676830911,POINT (120.09295756216561 34.95367312223896)
0,25,1147,120.01142148855803,34.95943450763677,15.107805122831445,76.86518592405066,POINT (120.01142148855803 34.95943450763677)
0,39,1147,120.1172416055355,34.864903592673116,14.255437573506578,156.32238241017487,POINT (120.1172416055355 34.864903592673116)
0,49,1147,119.98777111487459,34.997761514458894,14.400951340625383,290.7752699597458,POINT (119.98777111487459 34.997761514458894)
0,50,1147,120.11459296892247,34.99060138922069,11.961201469759578,359.48060635634124,POINT (120.11459296892247 34.99060138922069)
0,59,1147,119.97766415568645,34.998454407063704,10.87083786083246,94.09661339769782,POINT (119.97766415568645 34.998454407063704)
0,92,1147,120.10857873211255,34.86047602686147,12.054143523053174,191.01559672502626,POINT (120.10857873211255 34.86047602686147)
0,3,1147,120.11362998464439,34.91308081622878,9.294348850407191,19.705401138656896,POINT (120.11362998464439 34.91308081622878)
0,8,1147,120.0836108705482,34.897388354629,15.69459787938164,354.90857039111984,POINT (120.0836108705482 34.897388354629)
1,35,1147,120.16652872071866,34.857453188887426,9.139291961153543,324.0513540199214,POINT (120.16652872071866 34.857453188887426)
1,39,1147,120.15993051719636,34.844991505928284,14.360000850908117,115.41078456155844,POINT (120.15993051719636 34.844991505928284)
2,15,1147,120.0099854532709,35.12259956477975,19.34456487968329,314.9239945769639,POINT (120.0099854532709 35.12259956477975)
2,41,1147,120.10298157974601,35.21285647471513,20.0,313.18255001860337,POINT (120.10298157974601 35.21285647471513)
2,48,1147,120.06144717867848,35.20806123295043,7.388662712842533,249.56575961964654,POINT (120.06144717867848 35.20806123295043)
2,64,1147,120.09204940540786,35.187734059986056,8.404185572264486,293.3542852564143,POINT (120.09204940540786 35.187734059986056)
2,4,1147,120.02106615307356,35.17673042667089,20.0,162.46095057983928,POINT (120.02106615307356 35.17673042667089)
3,21,1147,120.11120716754515,34.951228913030356,5.345171467914395,183.09270107763416,POINT (120.11120716754515 34.951228913030356)
3,50,1147,120.13414542194448,34.9891660584692,18.393000791439775,23.363604984056302,POINT (120.13414542194448 34.9891660584692)
3,52,1147,120.17806951961569,34.909000576032646,20.0,166.6965801300052,POINT (120.17806951961569 34.909000576032646)
3,85,1147,120.15393583059696,34.94509818936709,14.303828084226103,145.19515899014795,POINT (120.15393583059696 34.94509818936709)
3,89,1147,120.0903408655156,34.922339850551296,20.0,92.90051005219223,POINT (120.0903408655156 34.922339850551296)
3,92,1147,120.12757214390888,34.85887393525848,16.61821341260228,207.92047713972144,POINT (120.12757214390888 34.85887393525848)
3,98,1147,120.06317353017602,34.94877085881783,9.782481455825856,278.0484502558756,POINT (120.06317353017602 34.94877085881783)
3,0,1147,120.0676132354222,34.92150311598652,13.360484364077486,13.655501461511179,POINT (120.0676132354222 34.92150311598652)
3,1,1147,120.20724868633732,34.84271001444394,12.567736265775961,61.122435076028445,POINT (120.20724868633732 34.84271001444394)
3,8,1147,120.10305081824055,34.8953232630906,10.921103243501111,274.6612093584477,POINT (120.10305081824055 34.8953232630906)
4,15,1147,119.99022544195257,35.12681690811697,18.863674915939722,316.7093610714219,POINT (119.99022544195257 35.12681690811697)
